machineId,lat,lng,offset,hrs,location,total,ww
ZPL307842Z,30.513373,-87.886994,-21600,3600,America/Chicago,0.5,0
ZPL307843U,27.5455323,-82.471632,-18000,3600,America/New_York,0.1,0
ZPL307846F,30.690084,-88.120185,-21600,3600,America/Chicago,0.5,0
ZPL307847A,33.9459,-83.4105,-18000,3600,America/New_York,0.9,0
ZPL3078485,26.1878421,-80.1001458,-18000,3600,America/New_York,0.7,0
ZPL3078490,28.3845777,-80.7027495,-18000,3600,America/New_York,0.9,0
ZPL3078502,30.5939365,-87.1783564,-21600,3600,America/Chicago,0.9,0
ZPL307851X,34.354854,-82.912114,-18000,3600,America/New_York,1.0,0
ZPL307852S,34.3243988,-86.5028551,-21600,3600,America/Chicago,0.5,0
ZPL307853N,30.261433,-81.7407379,-18000,3600,America/New_York,0.4,0
ZPL307854I,35.7184998,-81.4676171,-18000,3600,America/New_York,0.7,0
ZPL307855D,28.8657325,-81.9552559,-18000,3600,America/New_York,0.4,0
ZPL3078568,35.914052,-79.054339,-18000,3600,America/New_York,0.9,0
ZPL307858Y,30.253371,-92.27061,-21600,3600,America/Chicago,0.7,0
ZPL307859T,29.872457,-90.0821141,-21600,3600,America/Chicago,0.3,0
ZPL307860V,34.9575354,-89.9367138,-21600,3600,America/Chicago,0.8,0
ZPL307861Q,29.535876,-95.808727,-21600,3600,America/Chicago,0.7,0
ZPL307862L,33.038944,-80.158945,-18000,3600,America/New_York,0.8,0
ZPL307863G,33.9630833,-84.0069441,-18000,3600,America/New_York,0.3,0
ZPL307864B,35.3745105,-80.7283099,-18000,3600,America/New_York,0.9,0
ZPL3078656,33.7211379,-84.7636766,-18000,3600,America/New_York,0.4,0
ZPL3078661,34.21808,-83.863166,-18000,3600,America/New_York,0.0,0
ZPL307867W,43.6626192,-116.6629505,-25200,3600,America/Denver,0.4,0
ZPL307869M,32.46006,-86.4224289,-21600,3600,America/Chicago,0.7,0
ZPL307870O,35.4413068,-88.6310308,-21600,3600,America/Chicago,0.2,0
ZPL307871J,33.7234973,-84.3491329,-18000,3600,America/New_York,0.7,0
ZPL307872E,30.679241,-88.1909979,-21600,3600,America/Chicago,0.5,0
ZPL3078739,33.8745528,-84.3808779,-18000,3600,America/New_York,0.5,0
ZPL3078744,33.390819,-84.761853,-18000,3600,America/New_York,0.3,0
ZPL307875Z,32.4445393,-93.7200006,-21600,3600,America/Chicago,0.4,0
ZPL307876U,34.1754342,-79.451457,-18000,3600,America/New_York,0.2,0
ZPL307877P,30.829246,-88.068327,-21600,3600,America/Chicago,0.1,0
ZPL307879F,30.6839631,-88.2266013,-21600,3600,America/Chicago,0.2,0
ZPL307880H,28.1948453,-82.3540903,-18000,3600,America/New_York,0.9,0
ZPL307881C,26.4042907,-81.8092076,-18000,3600,America/New_York,0.7,0
ZPL3078827,30.701874,-88.116248,-21600,3600,America/Chicago,0.8,0
ZPL3078832,33.177118,-87.471684,-21600,3600,America/Chicago,0.6,0
ZPL307884X,26.186808,-80.184022,-18000,3600,America/New_York,0.7,0
ZPL307885S,30.491084,-87.259856,-21600,3600,America/Chicago,0.6,0
ZPL307886N,34.7179005,-86.5780436,-21600,3600,America/Chicago,0.8,0
ZPL307887I,31.528618,-91.387627,-21600,3600,America/Chicago,0.3,0
ZPL307888D,30.474976,-87.224188,-21600,3600,America/Chicago,0.9,0
ZPL3078898,35.150329,-80.925448,-18000,3600,America/New_York,0.3,0
ZPL307890A,29.4876001,-98.6723662,-21600,3600,America/Chicago,0.1,0
ZPL3078915,35.6252536,-97.4846284,-21600,3600,America/Chicago,0.6,0
ZPL3078920,34.9887581,-97.3678805,-21600,3600,America/Chicago,0.4,0
ZPL307893V,31.217301,-81.520077,-18000,3600,America/New_York,0.4,0
ZPL307894Q,32.76513,-97.21656,-21600,3600,America/Chicago,0.5,0
ZPL307895L,30.214631,-92.022366,-21600,3600,America/Chicago,0.4,0
ZPL307896G,36.064461,-95.886964,-21600,3600,America/Chicago,0.6,0
ZPL307897B,36.493083,-79.743562,-18000,3600,America/New_York,0.5,0
ZPL3078991,29.8834598,-90.0987814,-21600,3600,America/Chicago,0.9,0
ZPL307900O,33.240008,-87.594453,-21600,3600,America/Chicago,0.3,0
ZPL307901J,25.805864,-80.337782,-18000,3600,America/New_York,0.6,0
ZPL307902E,26.121309,-80.15017,-18000,3600,America/New_York,0.7,0
ZPL3079039,32.8647098,-90.3937501,-21600,3600,America/Chicago,1.0,0
ZPL3079044,34.061977,-80.9570735,-18000,3600,America/New_York,0.9,0
ZPL307905Z,30.375962,-89.377777,-21600,3600,America/Chicago,0.8,0
ZPL307906U,33.956921,-86.036743,-21600,3600,America/Chicago,0.3,0
ZPL307907P,34.7481218,-87.667622,-21600,3600,America/Chicago,0.7,0
ZPL307908K,34.9751369,-81.078237,-18000,3600,America/New_York,0.3,0
ZPL307909F,31.333249,-92.401549,-21600,3600,America/Chicago,0.8,0
ZPL307910H,32.3853389,-90.1744959,-21600,3600,America/Chicago,0.2,0
ZPL307911C,35.737003,-77.953532,-18000,3600,America/New_York,0.9,0
ZPL3079127,35.784825,-80.261049,-18000,3600,America/New_York,0.3,0
ZPL307914X,30.5875815,-96.3387805,-21600,3600,America/Chicago,0.4,0
ZPL307915S,29.8122943,-95.3999313,-21600,3600,America/Chicago,0.3,0
ZPL307916N,27.5097724,-81.4916409,-18000,3600,America/New_York,0.7,0
ZPL307917I,30.6467618,-87.7604365,-21600,3600,America/Chicago,1.0,0
ZPL307918D,41.133521,-81.644381,-18000,3600,America/New_York,0.5,0
ZPL3079198,27.93773,-82.2422186,-18000,3600,America/New_York,0.3,0
ZPL307920A,32.397897,-93.748536,-21600,3600,America/Chicago,0.3,0
ZPL3079215,29.0764639,-82.0407989,-18000,3600,America/New_York,0.8,0
ZPL307923V,28.330816,-82.571516,-18000,3600,America/New_York,1.0,0
ZPL307924Q,28.4777269,-82.4881906,-18000,3600,America/New_York,0.4,0
ZPL307925L,36.063835,-79.47069,-18000,3600,America/New_York,0.2,0
ZPL307926G,30.4171224,-91.068426,-21600,3600,America/Chicago,0.8,0
ZPL307927B,39.9681525,-83.0055102,-18000,3600,America/New_York,1.0,0
ZPL3079286,30.219177,-93.376746,-21600,3600,America/Chicago,0.3,0
ZPL3079291,43.9559081,-86.4106467,-18000,3600,America/New_York,0.4,0
ZPL3079303,34.0095147,-85.0737142,-18000,3600,America/New_York,0.3,0
ZPL307931Y,40.6758885,-73.866679,-18000,3600,America/New_York,0.1,0
ZPL307933O,34.876574,-83.961792,-18000,3600,America/New_York,0.7,0
ZPL307935E,35.956207,-86.817668,-21600,3600,America/Chicago,0.1,0
ZPL3079369,32.3710892,-86.2709441,-21600,3600,America/Chicago,0.5,0
ZPL3079374,27.019803,-80.466425,-18000,3600,America/New_York,0.9,0
ZPL307938Z,35.0532958,-78.8808346,-18000,3600,America/New_York,0.1,0
ZPL307939U,27.9781133,-81.9580882,-18000,3600,America/New_York,0.2,0
ZPL307940W,36.0613581,-95.7758869,-21600,3600,America/Chicago,0.3,0
ZPL307941R,42.8459002,-70.9069282,-18000,3600,America/New_York,0.1,0
ZPL307942M,34.4384874,-79.3709075,-18000,3600,America/New_York,0.9,0
ZPL307943H,29.9125582,-95.4801008,-21600,3600,America/Chicago,0.6,0
ZPL307944C,29.660807,-82.325071,-18000,3600,America/New_York,0.9,0
ZPL3079457,35.9855529,-96.7455921,-21600,3600,America/Chicago,0.9,0
ZPL3079462,29.4777471,-90.3187098,-21600,3600,America/Chicago,0.2,0
ZPL307947X,36.7124436,-81.9331441,-18000,3600,America/New_York,0.4,0
ZPL307948S,34.7324407,-86.6408582,-21600,3600,America/Chicago,0.2,0
ZPL307949N,30.1944839,-84.3711207,-18000,3600,America/New_York,0.8,0
ZPL307950P,25.809468,-80.239827,-18000,3600,America/New_York,0.8,0
ZPL307951K,31.2464189,-85.4219546,-21600,3600,America/Chicago,0.9,0
ZPL307953A,40.6254597,-96.957379,-21600,3600,America/Chicago,0.3,0
ZPL3079545,34.4468588,-86.9449453,-21600,3600,America/Chicago,0.3,0
ZPL307956V,35.6081359,-97.5615973,-21600,3600,America/Chicago,0.2,0
ZPL307957Q,33.4001901,-84.7253474,-18000,3600,America/New_York,0.5,0
ZPL307959G,25.7784551,-80.1864946,-18000,3600,America/New_York,0.7,0
ZPL307960I,29.6930696,-90.5518327,-21600,3600,America/Chicago,0.7,0
ZPL307961D,30.415424,-86.606042,-21600,3600,America/Chicago,0.7,0
ZPL3079628,28.8489212,-82.0453233,-18000,3600,America/New_York,0.9,0
ZPL3079633,27.962854,-82.401356,-18000,3600,America/New_York,0.1,0
ZPL307964Y,29.769619,-95.601551,-21600,3600,America/Chicago,0.6,0
ZPL307965T,33.997635,-81.224997,-18000,3600,America/New_York,0.8,0
ZPL307966O,33.892856,-84.75738,-18000,3600,America/New_York,0.2,0
ZPL307967J,43.662478,-116.342204,-25200,3600,America/Denver,0.3,0
ZPL307968E,32.355474,-88.689117,-21600,3600,America/Chicago,0.3,0
ZPL3079699,30.6024943,-87.8980973,-21600,3600,America/Chicago,0.6,0
ZPL307970B,26.010504,-80.30081,-18000,3600,America/New_York,0.7,0
ZPL3079716,35.5315761,-97.5763033,-21600,3600,America/Chicago,0.4,0
ZPL3079721,32.8958274,-83.6813779,-18000,3600,America/New_York,0.3,0
ZPL307973W,32.481335,-93.763882,-21600,3600,America/Chicago,0.0,0
ZPL307974R,30.4824814,-97.7425744,-21600,3600,America/Chicago,0.3,0
ZPL307975M,34.0456281,-84.2941167,-18000,3600,America/New_York,0.9,0
ZPL307976H,29.689768,-95.55631,-21600,3600,America/Chicago,0.1,0
ZPL3079787,30.23445,-92.385432,-21600,3600,America/Chicago,0.3,0
ZPL3079792,28.8895877,-82.5466851,-18000,3600,America/New_York,0.1,0
ZPL3079804,30.7544,-83.2733,-18000,3600,America/New_York,0.1,0
ZPL307981Z,26.6510667,-80.2085611,-18000,3600,America/New_York,1.0,0
ZPL307982U,31.8411891,-81.5981392,-18000,3600,America/New_York,0.6,0
ZPL307983P,33.7678353,-84.3998161,-18000,3600,America/New_York,0.5,0
ZPL307984K,33.552906,-84.259505,-18000,3600,America/New_York,0.4,0
ZPL307985F,34.579113,-87.021359,-21600,3600,America/Chicago,0.6,0
ZPL307986A,33.8225943,-84.3705695,-18000,3600,America/New_York,0.1,0
ZPL3079875,30.182076,-81.556675,-18000,3600,America/New_York,0.5,0
ZPL3079880,32.7539279,-97.1707081,-21600,3600,America/Chicago,0.6,0
ZPL307990X,34.2767411,-86.2062384,-21600,3600,America/Chicago,0.6,0
ZPL307991S,34.686949,-82.817491,-18000,3600,America/New_York,0.1,0
ZPL307992N,29.7769423,-95.9519713,-21600,3600,America/Chicago,0.7,0
ZPL307993I,42.347036,-89.0500676,-21600,3600,America/Chicago,0.6,0
ZPL307994D,43.5901756,-116.2413556,-25200,3600,America/Denver,0.6,0
ZPL3079958,30.718158,-88.083082,-21600,3600,America/Chicago,0.7,0
ZPL3079963,33.2288681,-92.6656074,-21600,3600,America/Chicago,0.9,0
ZPL307997Y,28.497147,-82.593038,-18000,3600,America/New_York,0.8,0
ZPL307998T,39.883014,-86.245019,-18000,3600,America/New_York,1.0,0
ZPL307999O,40.3924105,-74.1007774,-18000,3600,America/New_York,0.2,0
ZPL308000G,41.0197568,-74.3047732,-18000,3600,America/New_York,0.4,0
ZPL308001B,44.859592,-93.534327,-21600,3600,America/Chicago,0.3,0
ZPL3080026,39.795543,-86.044832,-18000,3600,America/New_York,0.3,0
ZPL3080031,39.763484,-86.380499,-18000,3600,America/New_York,0.1,0
ZPL308004W,40.0351153,-75.1200327,-18000,3600,America/New_York,0.3,0
ZPL308005R,40.278591,-86.485089,-18000,3600,America/New_York,0.3,0
ZPL308006M,38.2672516,-85.6606831,-18000,3600,America/New_York,0.3,0
ZPL308008C,44.976182,-93.226767,-21600,3600,America/Chicago,0.3,0
ZPL3080097,39.9875317,-83.0277435,-18000,3600,America/New_York,0.4,0
ZPL3080109,42.8127301,-71.1024815,-18000,3600,America/New_York,0.2,0
ZPL3080114,37.0245444,-93.2253015,-21600,3600,America/Chicago,0.4,0
ZPL308012Z,39.906402,-74.9779609,-18000,3600,America/New_York,0.9,0
ZPL308013U,34.0478082,-85.2354869,-18000,3600,America/New_York,0.8,0
ZPL308014P,27.46305,-82.613417,-18000,3600,America/New_York,0.4,0
ZPL308015K,42.225127,-83.180746,-18000,3600,America/New_York,0.6,0
ZPL308016F,40.826772,-73.102757,-18000,3600,America/New_York,0.7,0
ZPL308017A,38.3163789,-85.757523,-18000,3600,America/New_York,0.5,0
ZPL3080185,26.3659037,-80.1343444,-18000,3600,America/New_York,0.6,0
ZPL3080190,33.886035,-84.24943,-18000,3600,America/New_York,0.0,0
ZPL3080202,35.612151,-97.561189,-21600,3600,America/Chicago,0.6,0
ZPL308021X,45.309511,-93.5604205,-21600,3600,America/Chicago,0.7,0
ZPL308022S,42.5281043,-96.412482,-21600,3600,America/Chicago,0.5,0
ZPL308023N,41.638928,-81.373548,-18000,3600,America/New_York,0.5,0
ZPL308024I,41.5466814,-83.5838186,-18000,3600,America/New_York,0.3,0
ZPL308025D,41.7272541,-88.3195519,-21600,3600,America/Chicago,0.4,0
ZPL3080268,40.027301,-83.160262,-18000,3600,America/New_York,0.6,0
ZPL3080273,40.026053,-83.026184,-18000,3600,America/New_York,0.0,0
ZPL308028Y,40.6584519,-73.889951,-18000,3600,America/New_York,1.0,0
ZPL308029T,38.0830319,-85.6673726,-18000,3600,America/New_York,1.0,0
ZPL308030V,42.6494625,-89.0310021,-21600,3600,America/Chicago,0.3,0
ZPL308031Q,40.086354,-82.971594,-18000,3600,America/New_York,0.3,0
ZPL308032L,39.2560829,-94.900737,-21600,3600,America/Chicago,0.6,0
ZPL308033G,44.5985,-75.147469,-18000,3600,America/New_York,0.2,0
ZPL308034B,46.905171,-96.800518,-21600,3600,America/Chicago,0.9,0
ZPL3080356,45.0062187,-93.1748805,-21600,3600,America/Chicago,0.3,0
ZPL308037W,41.782764,-88.376124,-21600,3600,America/Chicago,0.2,0
ZPL308039M,42.714352,-89.000316,-21600,3600,America/Chicago,0.4,0
ZPL308040O,47.932397,-97.084161,-21600,3600,America/Chicago,0.7,0
ZPL308042E,43.187784,-89.227216,-21600,3600,America/Chicago,0.7,0
ZPL3080439,47.0684985,-98.8301576,-21600,3600,America/Chicago,0.9,0
ZPL3080444,47.8888784,-97.0740186,-21600,3600,America/Chicago,0.5,0
ZPL308045Z,46.289255,-96.116941,-21600,3600,America/Chicago,0.7,0
ZPL308046U,42.6536151,-84.5311451,-18000,3600,America/New_York,0.6,0
ZPL308047P,42.425194,-71.04145,-18000,3600,America/New_York,0.2,0
ZPL308048K,40.6758885,-73.866679,-18000,3600,America/New_York,0.2,0
ZPL308050H,39.82393,-86.159636,-18000,3600,America/New_York,0.9,0
ZPL308051C,40.4059128,-74.2994194,-18000,3600,America/New_York,0.6,0
ZPL3080527,37.756153,-87.1507869,-21600,3600,America/Chicago,0.3,0
ZPL3080532,38.3163789,-85.757523,-18000,3600,America/New_York,0.4,0
ZPL308054X,47.9071605,-97.0457937,-21600,3600,America/Chicago,0.5,0
ZPL308055S,39.240552,-84.4718369,-18000,3600,America/New_York,0.7,0
ZPL308056N,40.0756248,-75.1572163,-18000,3600,America/New_York,0.6,0
ZPL308057I,39.8229704,-85.9152233,-18000,3600,America/New_York,0.4,0
ZPL308058D,40.712029,-73.429526,-18000,3600,America/New_York,0.7,0
ZPL3080598,44.859592,-93.534327,-21600,3600,America/Chicago,0.6,0
ZPL308060A,46.8507088,-96.7674601,-21600,3600,America/Chicago,0.9,0
ZPL3080615,41.2616619,-95.8970028,-21600,3600,America/Chicago,0.5,0
ZPL3080620,29.937391,-90.07626,-21600,3600,America/Chicago,0.0,0
ZPL308063V,37.241061,-93.30144,-21600,3600,America/Chicago,0.9,0
ZPL308064Q,39.9086948,-86.100854,-18000,3600,America/New_York,0.5,0
ZPL308065L,38.138381,-85.656798,-18000,3600,America/New_York,0.2,0
ZPL308066G,38.8871556,-77.4445899,-18000,3600,America/New_York,0.8,0
ZPL308067B,39.7262021,-91.3921909,-21600,3600,America/Chicago,0.3,0
ZPL3080686,40.7257786,-73.4795844,-18000,3600,America/New_York,0.6,0
ZPL3080691,37.159567,-93.2962019,-21600,3600,America/Chicago,0.6,0
ZPL3080703,30.2809758,-91.2272633,-21600,3600,America/Chicago,0.7,0
ZPL308071Y,39.85146,-86.241127,-18000,3600,America/New_York,0.3,0
ZPL308072T,38.326007,-85.7658435,-18000,3600,America/New_York,0.1,0
ZPL308073O,42.2761409,-71.1394612,-18000,3600,America/New_York,0.5,0
ZPL308074J,40.748596,-74.3990197,-18000,3600,America/New_York,0.1,0
ZPL308075E,39.6906351,-80.8554806,-18000,3600,America/New_York,0.3,0
ZPL3080769,40.8084037,-73.9469825,-18000,3600,America/New_York,0.3,0
ZPL3080774,36.770822,-76.251872,-18000,3600,America/New_York,0.4,0
ZPL308078Z,33.166537,-87.548365,-21600,3600,America/Chicago,0.5,0
ZPL308079U,39.948994,-83.831838,-18000,3600,America/New_York,1.0,0
ZPL308080W,38.9083243,-92.3297893,-21600,3600,America/Chicago,0.3,0
ZPL308082M,38.675458,-77.278376,-18000,3600,America/New_York,0.8,0
ZPL308083H,42.661074,-83.431536,-18000,3600,America/New_York,0.5,0
ZPL3080857,38.3007596,-88.9030042,-21600,3600,America/Chicago,0.8,0
ZPL3080862,38.290114,-85.825909,-18000,3600,America/New_York,0.0,0
ZPL308087X,42.6816017,-89.0297506,-21600,3600,America/Chicago,0.3,0
ZPL308088S,42.039735,-87.860407,-21600,3600,America/Chicago,0.9,0
ZPL308089N,40.6746385,-95.8588317,-21600,3600,America/Chicago,0.6,0
ZPL308090P,40.858498,-73.079011,-18000,3600,America/New_York,0.3,0
ZPL308091K,28.030534,-80.622363,-18000,3600,America/New_York,0.6,0
ZPL308092F,40.5902919,-74.2280443,-18000,3600,America/New_York,0.8,0
ZPL308093A,41.3317952,-72.9739578,-18000,3600,America/New_York,0.6,0
ZPL3080945,41.1587114,-95.9436652,-21600,3600,America/Chicago,0.6,0
ZPL3080950,42.954248,-88.007899,-21600,3600,America/Chicago,0.4,0
ZPL308096V,41.2901044,-96.0806635,-21600,3600,America/Chicago,0.7,0
ZPL308097Q,34.808186,-82.232909,-18000,3600,America/New_York,0.5,0
ZPL308098L,40.7498781,-95.8123265,-21600,3600,America/Chicago,0.4,0
ZPL3081003,40.89633,-74.037894,-18000,3600,America/New_York,0.9,0
ZPL308101Y,39.911248,-86.217607,-18000,3600,America/New_York,0.3,0
ZPL308102T,38.685761,-85.791449,-18000,3600,America/New_York,1.0,0
ZPL308103O,40.9076817,-74.1155595,-18000,3600,America/New_York,0.2,0
ZPL308104J,38.2308221,-86.1345279,-18000,3600,America/New_York,1.0,0
ZPL3081069,40.0688198,-86.4733207,-18000,3600,America/New_York,0.3,0
ZPL3081074,40.776084,-73.0079106,-18000,3600,America/New_York,0.1,0
ZPL308108Z,41.23455,-96.100255,-21600,3600,America/Chicago,1.0,0
ZPL308109U,42.0123722,-95.3566971,-21600,3600,America/Chicago,0.2,0
ZPL308110W,42.4428072,-83.7513693,-18000,3600,America/New_York,0.1,0
ZPL308111R,41.240716,-95.994304,-21600,3600,America/Chicago,0.8,0
ZPL308112M,34.044605,-81.123223,-18000,3600,America/New_York,0.9,0
ZPL308113H,41.261309,-95.8672134,-21600,3600,America/Chicago,0.3,0
ZPL308114C,40.725629,-73.5039527,-18000,3600,America/New_York,0.3,0
ZPL3081157,29.1839581,-95.4337511,-21600,3600,America/Chicago,0.9,0
ZPL3081162,40.7144912,-73.3823968,-18000,3600,America/New_York,0.1,0
ZPL308117X,42.2659406,-71.1680633,-18000,3600,America/New_York,0.7,0
ZPL308118S,44.976182,-93.226767,-21600,3600,America/Chicago,0.9,0
ZPL308119N,40.613923,-73.925969,-18000,3600,America/New_York,0.6,0
ZPL308121K,40.1684586,-74.0471021,-18000,3600,America/New_York,0.0,0
ZPL308122F,42.268136,-88.991816,-21600,3600,America/Chicago,0.0,0
ZPL308123A,39.904814,-86.059725,-18000,3600,America/New_York,0.3,0
ZPL3081245,39.695059,-86.267825,-18000,3600,America/New_York,0.0,0
ZPL3081250,41.2428901,-95.8269121,-21600,3600,America/Chicago,0.9,0
ZPL308126V,40.044271,-75.1014919,-18000,3600,America/New_York,0.4,0
ZPL308127Q,40.7062674,-73.2653092,-18000,3600,America/New_York,0.1,0
ZPL308128L,37.75732,-77.464529,-18000,3600,America/New_York,0.9,0
ZPL308129G,41.292673,-96.127488,-21600,3600,America/Chicago,0.1,0
ZPL308130I,46.806188,-92.155446,-21600,3600,America/Chicago,0.1,0
ZPL308131D,41.259753,-96.0324691,-21600,3600,America/Chicago,0.3,0
ZPL3081328,44.976182,-93.226767,-21600,3600,America/Chicago,0.2,0
ZPL3081333,40.053131,-74.141249,-18000,3600,America/New_York,0.6,0
ZPL308134Y,39.982923,-82.817323,-18000,3600,America/New_York,0.6,0
ZPL308135T,44.683412,-74.986562,-18000,3600,America/New_York,0.6,0
ZPL308136O,41.6955528,-72.9093399,-18000,3600,America/New_York,0.6,0
ZPL308137J,41.4510007,-96.4721747,-21600,3600,America/Chicago,0.8,0
ZPL308138E,36.1168916,-79.875633,-18000,3600,America/New_York,0.3,0
ZPL3081399,37.7731549,-90.4422987,-21600,3600,America/Chicago,1.0,0
ZPL308140B,46.8762694,-96.7465323,-21600,3600,America/Chicago,0.9,0
ZPL3081416,41.3289654,-95.958611,-21600,3600,America/Chicago,0.2,0
ZPL3081421,41.2086344,-96.6225753,-21600,3600,America/Chicago,0.0,0
ZPL308143W,38.3715335,-85.1796276,-18000,3600,America/New_York,0.3,0
ZPL308144R,38.151691,-85.7643649,-18000,3600,America/New_York,0.2,0
ZPL308145M,39.712486,-86.121251,-18000,3600,America/New_York,0.2,0
ZPL308146H,40.647889,-73.957807,-18000,3600,America/New_York,0.3,0
ZPL3081487,44.681521,-93.2851746,-21600,3600,America/Chicago,0.7,0
ZPL3081492,41.2007397,-96.043277,-21600,3600,America/Chicago,0.3,0
ZPL3081504,37.330475,-89.568149,-21600,3600,America/Chicago,0.1,0
ZPL308151Z,45.034522,-93.019139,-21600,3600,America/Chicago,0.5,0
ZPL308152U,40.0931086,-83.0916003,-18000,3600,America/New_York,0.0,0
ZPL308153P,42.2421056,-88.9764506,-21600,3600,America/Chicago,0.9,0
ZPL308154K,37.9947148,-84.1762765,-18000,3600,America/New_York,0.2,0
ZPL308155F,42.4751529,-71.0236402,-18000,3600,America/New_York,0.7,0
ZPL308156A,41.0102226,-95.9076647,-21600,3600,America/Chicago,0.7,0
ZPL3081575,32.4492908,-93.7806853,-21600,3600,America/Chicago,0.5,0
ZPL3081580,42.2813529,-89.6328733,-21600,3600,America/Chicago,0.6,0
ZPL308159V,41.204173,-96.129828,-21600,3600,America/Chicago,0.4,0
ZPL308160X,38.3241544,-85.4727418,-18000,3600,America/New_York,0.4,0
ZPL308161S,42.1290805,-71.008899,-18000,3600,America/New_York,0.5,0
ZPL308162N,45.034522,-93.019139,-21600,3600,America/Chicago,0.3,0
ZPL308163I,45.054329,-93.3652221,-21600,3600,America/Chicago,0.3,0
ZPL308164D,42.5189965,-71.1033738,-18000,3600,America/New_York,0.6,0
ZPL3081658,40.709693,-73.614484,-18000,3600,America/New_York,0.4,0
ZPL3081663,41.5437243,-96.1258495,-21600,3600,America/Chicago,0.4,0
ZPL308167Y,42.317914,-89.000136,-21600,3600,America/Chicago,0.6,0
ZPL308168T,36.8836389,-89.5807672,-21600,3600,America/Chicago,0.1,0
ZPL308169O,38.312067,-85.5705909,-18000,3600,America/New_York,0.4,0
ZPL308170Q,42.3900547,-71.1502533,-18000,3600,America/New_York,0.8,0
ZPL308171L,46.2781442,-96.0619619,-21600,3600,America/Chicago,0.2,0
ZPL308172G,41.646531,-95.33583,-21600,3600,America/Chicago,0.3,0
ZPL308173B,40.83545,-74.052365,-18000,3600,America/New_York,0.4,0
ZPL3081746,42.2478886,-71.0043004,-18000,3600,America/New_York,0.3,0
ZPL3081751,42.28566,-71.607442,-18000,3600,America/New_York,0.9,0
ZPL308176W,41.237457,-95.9328689,-21600,3600,America/Chicago,0.6,0
ZPL308177R,42.5234904,-71.7393404,-18000,3600,America/New_York,0.3,0
ZPL308178M,38.219198,-85.623974,-18000,3600,America/New_York,0.8,0
ZPL308179H,40.8249348,-73.5886293,-18000,3600,America/New_York,0.7,0
ZPL308180J,44.681521,-93.2851746,-21600,3600,America/Chicago,0.8,0
ZPL308181E,42.3094405,-71.0578894,-18000,3600,America/New_York,0.1,0
ZPL3081829,41.1892798,-96.0422925,-21600,3600,America/Chicago,0.0,0
ZPL3081834,43.453973,-71.5663073,-18000,3600,America/New_York,0.9,0
ZPL308184Z,42.6646878,-71.3034268,-18000,3600,America/New_York,0.2,0
ZPL308185U,38.221239,-85.577999,-18000,3600,America/New_York,0.6,0
ZPL308186P,37.4442715,-77.5787362,-18000,3600,America/New_York,0.1,0
ZPL308187K,38.123478,-85.853796,-18000,3600,America/New_York,0.9,0
ZPL308188F,39.9955247,-75.7488958,-18000,3600,America/New_York,0.2,0
ZPL308189A,30.000864,-91.799822,-21600,3600,America/Chicago,0.9,0
ZPL308190C,38.8769319,-86.044116,-18000,3600,America/New_York,0.6,0
ZPL3081917,38.5975873,-86.083637,-18000,3600,America/New_York,0.4,0
ZPL308193X,41.260062,-95.981433,-21600,3600,America/Chicago,0.0,0
ZPL308194S,40.2356888,-74.0379539,-18000,3600,America/New_York,0.3,0
ZPL308195N,38.15585,-85.5893849,-18000,3600,America/New_York,0.1,0
ZPL308196I,38.2678811,-85.7823719,-18000,3600,America/New_York,0.7,0
ZPL308197D,43.193907,-71.527687,-18000,3600,America/New_York,0.3,0
ZPL3081988,44.847705,-74.306351,-18000,3600,America/New_York,0.3,0
ZPL3081993,41.9876681,-70.715819,-18000,3600,America/New_York,0.8,0
ZPL308201L,27.390846,-82.505039,-18000,3600,America/New_York,0.4,0
ZPL308202G,38.917968,-90.1629942,-21600,3600,America/Chicago,0.9,0
ZPL308203B,41.2347189,-96.1915581,-21600,3600,America/Chicago,0.9,0
ZPL3082046,41.538486,-72.996616,-18000,3600,America/New_York,0.6,0
ZPL3082051,41.2659056,-96.2357894,-21600,3600,America/Chicago,0.6,0
ZPL308206W,42.274505,-71.7527089,-18000,3600,America/New_York,0.1,0
ZPL308207R,40.7646938,-95.3850429,-21600,3600,America/Chicago,0.5,0
ZPL308208M,42.255975,-71.033275,-18000,3600,America/New_York,0.6,0
ZPL308210J,39.954134,-83.098587,-18000,3600,America/New_York,0.3,0
ZPL308211E,40.6748067,-73.4862375,-18000,3600,America/New_York,0.7,0
ZPL3082129,32.1163353,-86.3994183,-21600,3600,America/Chicago,0.0,0
ZPL3082134,45.054329,-93.3652221,-21600,3600,America/Chicago,0.8,0
ZPL308214Z,32.6212707,-93.2772664,-21600,3600,America/Chicago,1.0,0
ZPL308215U,38.234025,-77.504368,-18000,3600,America/New_York,0.2,0
ZPL308216P,33.901524,-98.4959499,-21600,3600,America/Chicago,0.2,0
ZPL308217K,41.938424,-88.105447,-21600,3600,America/Chicago,0.5,0
ZPL308218F,42.0722909,-71.043373,-18000,3600,America/New_York,0.1,0
ZPL308219A,29.5957696,-90.7195348,-21600,3600,America/Chicago,0.6,0
ZPL3082222,35.0906984,-106.6454061,-25200,3600,America/Denver,0.4,0
ZPL308225N,33.399212,-91.033101,-21600,3600,America/Chicago,0.1,0
ZPL308226I,29.564837,-95.286985,-21600,3600,America/Chicago,0.4,0
ZPL308227D,34.0239842,-84.2520298,-18000,3600,America/New_York,0.7,0
